account_id,customer_id,account_type,account_number,ifsc_routing_code,currency,current_balance,available_balance,credit_limit,interest_rate_pct,account_status,opened_date,last_transaction_date,overdraft_allowed,joint_account,bank_name,branch_code
ACC0002121,CUST008127,INVESTMENT,5364179040,BANK9219,GBP,18847.9,17301.36,,,ACTIVE,2024-11-14,2024-12-20,False,False,Citibank,BR396
ACC0002122,CUST000457,FIXED_DEPOSIT,9259341433,BANK1473,EUR,0.0,0.0,,4.21,ACTIVE,2022-02-21,2022-09-02,False,False,Wells Fargo,BR691
ACC0002123,CUST009902,INVESTMENT,8618766746,BANK1288,USD,0.0,0.0,,,CLOSED,2024-12-03,2026-02-13,True,True,Citibank,BR402
ACC0002124,CUST000616,FIXED_DEPOSIT,1442906381,BANK4058,USD,0.0,0.0,,4.23,ACTIVE,2017-09-21,2017-10-22,True,True,Bank of America,BR497
ACC0002125,CUST003114,FIXED_DEPOSIT,8386267570,BANK2705,USD,25325.76,23627.6,,2.41,ACTIVE,2020-08-03,2021-02-10,True,False,Citibank,BR878
ACC0002126,CUST009938,INVESTMENT,2064412196,BANK5330,GBP,0.0,0.0,,,ACTIVE,2024-02-09,2024-11-28,True,False,Chase,BR530
ACC0002127,CUST009592,CREDIT,9401786993,BANK8011,USD,0.0,0.0,0.0,,ACTIVE,2024-12-28,2025-08-08,True,False,Chase,BR406
ACC0002128,CUST000184,SAVINGS,8354305725,BANK5566,EUR,0.0,0.0,,4.48,FROZEN,2023-09-11,2023-11-17,True,False,Citibank,BR560
ACC0002129,CUST006759,CHECKING,9490749617,BANK9157,USD,0.0,0.0,,,ACTIVE,2020-12-25,2025-01-14,False,False,HDFC Bank,BR326
ACC0002130,CUST009822,CHECKING,5199432833,BANK2530,USD,8803.66,8292.95,,,ACTIVE,2025-03-01,2025-10-30,True,False,ICICI Bank,BR899
ACC0002131,CUST000612,FIXED_DEPOSIT,2012760614,BANK9498,USD,11131.19,10309.66,,2.06,CLOSED,2025-02-28,2025-03-09,False,False,HDFC Bank,BR683
ACC0002132,CUST002032,INVESTMENT,2411988612,BANK6923,USD,37356.76,36694.58,,,DORMANT,2025-11-05,2025-12-23,True,False,ICICI Bank,BR310
ACC0002133,CUST009048,INVESTMENT,7171653445,BANK9925,USD,34991.36,34640.17,,,CLOSED,2019-08-11,2024-07-09,False,True,ICICI Bank,BR652
ACC0002134,CUST006454,FIXED_DEPOSIT,9792023437,BANK4182,USD,48355.62,42749.22,,3.65,ACTIVE,2020-11-27,2024-11-15,True,False,Axis Bank,BR874
ACC0002135,CUST005351,INVESTMENT,9540120251,BANK3919,EUR,0.0,0.0,,,ACTIVE,2021-04-17,2023-07-20,True,True,Bank of America,BR370
ACC0002136,CUST007601,SAVINGS,7181299943,BANK1416,INR,0.0,0.0,,1.77,CLOSED,2025-04-14,2025-12-06,False,False,Chase,BR486
ACC0002137,CUST003725,CREDIT,1973786217,BANK3049,EUR,14548.46,13270.0,25650.16,,DORMANT,2018-11-26,2023-11-17,False,False,Axis Bank,BR868
ACC0002138,CUST007245,INVESTMENT,6608876172,BANK8326,USD,8336.43,7255.15,,,ACTIVE,2023-05-18,2024-01-31,True,False,Bank of America,BR826
ACC0002139,CUST006817,CHECKING,6170338800,BANK3626,EUR,4442.03,4405.29,,,DORMANT,2021-05-07,2024-10-28,False,False,HDFC Bank,BR541
ACC0002140,CUST005356,INVESTMENT,5878046645,BANK9136,GBP,0.0,0.0,,,ACTIVE,2020-04-09,2020-10-24,False,True,Wells Fargo,BR423
ACC0002141,CUST003892,CHECKING,6590168875,BANK9858,GBP,0.0,0.0,,,ACTIVE,2016-06-16,2017-10-16,True,False,HDFC Bank,BR117
ACC0002142,CUST004873,INVESTMENT,2218157062,BANK5615,EUR,0.0,0.0,,,CLOSED,2019-07-25,2021-08-01,True,False,Chase,BR249
ACC0002143,CUST006969,CREDIT,7052297198,BANK3860,USD,33105.99,32909.99,109995.82,,ACTIVE,2015-12-24,2019-05-14,True,True,Bank of America,BR936
ACC0002144,CUST007225,CHECKING,2235166013,BANK1980,GBP,18317.85,17402.46,,,FROZEN,2011-07-27,2017-08-17,False,False,ICICI Bank,BR214
ACC0002145,CUST007858,SAVINGS,4642835675,BANK7266,GBP,25395.25,21726.7,,0.94,ACTIVE,2012-04-13,2017-09-07,True,False,HDFC Bank,BR839
ACC0002146,CUST002049,CREDIT,8488374281,BANK8563,USD,0.0,0.0,0.0,,CLOSED,2013-10-16,2023-11-21,False,False,Axis Bank,BR380
ACC0002147,CUST006206,CHECKING,8907936040,BANK8417,USD,35235.84,33206.41,,,ACTIVE,2022-03-21,2025-09-01,True,False,Wells Fargo,BR358
ACC0002148,CUST008061,SAVINGS,2578810529,BANK5714,GBP,0.0,0.0,,1.43,DORMANT,2025-02-04,2026-02-25,False,True,Bank of America,BR647
ACC0002149,CUST003815,CREDIT,9169899090,BANK6492,GBP,0.0,0.0,0.0,,ACTIVE,2018-09-26,2021-10-06,True,False,Chase,BR895
ACC0002150,CUST005123,CREDIT,2850669516,BANK4104,USD,6145.34,5281.73,18760.83,,FROZEN,2020-04-30,2021-09-02,False,False,HDFC Bank,BR262
ACC0002151,CUST002105,CHECKING,7831243128,BANK2023,USD,28196.65,25941.02,,,ACTIVE,2017-09-01,2024-10-23,False,False,ICICI Bank,BR730
ACC0002152,CUST006587,CREDIT,3679814016,BANK4812,USD,11062.85,9617.1,26557.2,,ACTIVE,2023-05-31,2025-01-08,False,True,ICICI Bank,BR627
ACC0002153,CUST005214,FIXED_DEPOSIT,3279397852,BANK2308,USD,16711.88,15495.36,,3.09,ACTIVE,2013-09-27,2023-09-23,False,False,HDFC Bank,BR945
ACC0002154,CUST009312,FIXED_DEPOSIT,2253622191,BANK4057,USD,38067.29,35935.53,,3.17,ACTIVE,2017-09-26,2020-12-16,False,False,Wells Fargo,BR646
ACC0002155,CUST008614,FIXED_DEPOSIT,8306415897,BANK1373,USD,12953.51,12152.3,,4.38,ACTIVE,2022-06-29,2025-05-03,True,False,Wells Fargo,BR898
ACC0002156,CUST007950,CREDIT,9462089412,BANK2039,USD,28838.36,28021.02,68178.32,,ACTIVE,2011-08-15,2016-12-22,True,False,HDFC Bank,BR446
ACC0002157,CUST005558,CREDIT,5367034557,BANK6102,USD,6827.98,6030.42,20396.89,,ACTIVE,2019-03-24,2024-02-21,False,False,Bank of America,BR767
ACC0002158,CUST005901,FIXED_DEPOSIT,8881688095,BANK3734,USD,7219.81,6160.37,,2.7,ACTIVE,2023-02-15,2023-10-08,True,True,Bank of America,BR618
ACC0002159,CUST006567,CHECKING,3677111532,BANK7601,EUR,29610.18,29201.66,,,ACTIVE,2018-06-07,2025-11-19,False,False,Wells Fargo,BR601
ACC0002160,CUST003078,CREDIT,6814737643,BANK5150,USD,36113.77,32677.83,117880.7,,ACTIVE,2013-08-23,2016-12-08,False,False,Bank of America,BR330
ACC0002161,CUST005594,CHECKING,5497866089,BANK6604,EUR,38071.27,35122.0,,,ACTIVE,2025-10-12,2025-11-20,True,False,Axis Bank,BR645
ACC0002162,CUST006633,FIXED_DEPOSIT,7073311052,BANK7889,USD,34637.29,31952.12,,1.22,ACTIVE,2015-06-05,2017-11-13,True,False,HDFC Bank,BR796
ACC0002163,CUST006181,INVESTMENT,8507334532,BANK6052,GBP,0.0,0.0,,,ACTIVE,2017-08-22,2024-06-20,True,False,Bank of America,BR124
ACC0002164,CUST004995,FIXED_DEPOSIT,9274645176,BANK4888,USD,0.0,0.0,,2.79,ACTIVE,2025-10-10,2025-11-16,False,False,Axis Bank,BR284
ACC0002165,CUST002786,CHECKING,4952393668,BANK9921,GBP,1292.94,1104.5,,,DORMANT,2025-03-07,2026-02-24,True,False,Wells Fargo,BR665
ACC0002166,CUST000947,CREDIT,1694227634,BANK2642,USD,0.0,0.0,0.0,,CLOSED,2024-05-30,2024-06-13,True,False,Chase,BR885
ACC0002167,CUST009548,SAVINGS,5099395714,BANK5879,USD,24373.18,20772.47,,1.57,ACTIVE,2025-07-31,2026-03-21,False,False,Bank of America,BR235
ACC0002168,CUST001911,SAVINGS,5977866141,BANK9810,USD,15106.57,13808.28,,1.09,ACTIVE,2024-07-06,2025-10-05,False,False,ICICI Bank,BR366
ACC0002169,CUST000576,CREDIT,5928444679,BANK8751,INR,28059.85,27152.01,100691.44,,FROZEN,2019-08-24,2025-12-25,False,True,Citibank,BR562
ACC0002170,CUST007630,SAVINGS,7929040745,BANK8090,GBP,28096.15,25935.16,,3.55,ACTIVE,2012-04-26,2012-12-05,False,False,Citibank,BR994
ACC0002171,CUST000468,SAVINGS,5094511544,BANK3782,EUR,21182.15,18757.05,,4.25,DORMANT,2011-03-11,2023-02-14,True,True,Chase,BR304
ACC0002172,CUST003770,FIXED_DEPOSIT,2152423185,BANK8688,USD,24671.13,23478.08,,4.26,ACTIVE,2022-04-01,2023-06-12,False,False,Wells Fargo,BR120
ACC0002173,CUST008944,FIXED_DEPOSIT,6282829684,BANK5247,USD,32765.63,32534.59,,3.18,ACTIVE,2025-03-28,2026-04-15,False,False,Citibank,BR861
ACC0002174,CUST003454,SAVINGS,2383508643,BANK1243,EUR,26308.6,23251.02,,3.1,ACTIVE,2024-10-19,2025-02-01,True,False,Chase,BR128
ACC0002175,CUST002516,INVESTMENT,7624809532,BANK2224,USD,25003.07,24782.16,,,ACTIVE,2024-12-03,2026-02-03,False,False,HDFC Bank,BR373
ACC0002176,CUST004274,CREDIT,6712898510,BANK4875,USD,18118.51,16855.56,71642.07,,ACTIVE,2019-04-12,2021-12-27,False,True,ICICI Bank,BR968
ACC0002177,CUST000353,INVESTMENT,9692428973,BANK3071,USD,49762.76,48298.69,,,ACTIVE,2023-06-08,2024-02-13,True,True,HDFC Bank,BR367
ACC0002178,CUST006557,INVESTMENT,9706802955,BANK6407,INR,0.0,0.0,,,ACTIVE,2023-06-09,2024-08-21,False,False,Wells Fargo,BR832
ACC0002179,CUST003945,CREDIT,2266702552,BANK9061,EUR,15611.83,15256.85,28255.59,,ACTIVE,2024-01-01,2024-05-09,False,False,Bank of America,BR145
ACC0002180,CUST000743,SAVINGS,4910652880,BANK5354,USD,29736.23,29299.65,,3.11,ACTIVE,2024-08-29,2025-02-01,False,False,Bank of America,BR960
ACC0002181,CUST009785,CREDIT,7125343545,BANK6686,GBP,5265.41,4803.76,13681.98,,FROZEN,2022-04-06,2023-10-04,False,False,Chase,BR547
ACC0002182,CUST006103,CREDIT,6183794168,BANK9298,GBP,14158.63,12723.68,46122.59,,DORMANT,2012-01-05,2014-09-24,False,False,ICICI Bank,BR358
ACC0002183,CUST008595,CHECKING,8630452333,BANK4543,USD,43440.25,38984.43,,,ACTIVE,2024-04-21,2026-04-12,False,False,ICICI Bank,BR977
ACC0002184,CUST001348,SAVINGS,2324859708,BANK5368,USD,17123.89,16742.86,,1.01,ACTIVE,2017-07-07,2024-08-04,False,False,HDFC Bank,BR601
ACC0002185,CUST007862,FIXED_DEPOSIT,5342654505,BANK2170,USD,0.0,0.0,,2.4,ACTIVE,2025-07-20,2025-08-09,False,False,Bank of America,BR807
ACC0002186,CUST000517,FIXED_DEPOSIT,2810575820,BANK1040,GBP,0.0,0.0,,1.78,CLOSED,2021-06-20,2024-05-04,False,False,Axis Bank,BR288
ACC0002187,CUST003777,SAVINGS,6648000117,BANK8658,EUR,0.0,0.0,,3.22,CLOSED,2024-03-03,2026-02-14,False,True,Citibank,BR472
ACC0002188,CUST008175,INVESTMENT,7317322441,BANK5153,USD,12795.53,11613.4,,,CLOSED,2020-08-08,2022-08-07,True,True,ICICI Bank,BR701
ACC0002189,CUST001608,CHECKING,1196661740,BANK2234,USD,28655.63,27174.8,,,ACTIVE,2021-02-24,2024-04-19,True,False,Axis Bank,BR767
ACC0002190,CUST009390,FIXED_DEPOSIT,5859378230,BANK9414,USD,0.0,0.0,,3.11,ACTIVE,2023-10-22,2024-08-21,True,False,Wells Fargo,BR361
ACC0002191,CUST000642,FIXED_DEPOSIT,3854265187,BANK9130,USD,0.0,0.0,,2.15,DORMANT,2021-11-11,2022-12-16,True,False,Chase,BR716
ACC0002192,CUST002248,CREDIT,9686932318,BANK4132,USD,18112.53,16195.64,54609.68,,DORMANT,2014-01-24,2021-11-18,False,False,Chase,BR170
ACC0002193,CUST001400,SAVINGS,2413493786,BANK5513,INR,20230.11,18125.95,,1.47,FROZEN,2024-09-01,2025-10-06,False,False,Citibank,BR889
ACC0002194,CUST005223,CREDIT,5733555275,BANK4826,USD,9588.23,8210.64,26218.06,,ACTIVE,2025-10-26,2025-10-29,False,False,ICICI Bank,BR377
ACC0002195,CUST007925,INVESTMENT,5344419012,BANK3694,EUR,0.0,0.0,,,ACTIVE,2022-02-09,2024-03-14,True,False,Wells Fargo,BR508
ACC0002196,CUST007287,CHECKING,7833643878,BANK8492,USD,13975.06,12580.73,,,ACTIVE,2012-04-04,2021-08-27,False,False,HDFC Bank,BR889
ACC0002197,CUST005283,FIXED_DEPOSIT,9056940735,BANK6619,INR,0.0,0.0,,2.67,ACTIVE,2020-04-15,2021-05-21,False,False,ICICI Bank,BR894
ACC0002198,CUST009994,SAVINGS,4385230244,BANK4436,USD,25843.16,24796.39,,2.06,FROZEN,2025-04-29,2025-10-28,False,False,Wells Fargo,BR462
ACC0002199,CUST002799,CREDIT,5339447020,BANK2791,GBP,0.0,0.0,0.0,,CLOSED,2022-04-20,2025-08-23,False,False,HDFC Bank,BR558
ACC0002200,CUST004251,CHECKING,5081092417,BANK8085,INR,0.0,0.0,,,ACTIVE,2025-01-17,2026-01-05,True,True,Chase,BR632
ACC0002201,CUST002593,SAVINGS,5089824427,BANK5435,INR,55422.42,50402.56,,4.03,ACTIVE,2019-12-21,2020-07-07,True,True,Axis Bank,BR206
ACC0002202,CUST004162,INVESTMENT,3753103092,BANK6096,INR,0.0,0.0,,,ACTIVE,2016-08-10,2017-01-07,True,True,ICICI Bank,BR710
ACC0002203,CUST007423,FIXED_DEPOSIT,7633389507,BANK9845,GBP,16417.99,14075.73,,3.9,ACTIVE,2021-08-10,2025-12-22,False,False,Wells Fargo,BR201
ACC0002204,CUST009152,INVESTMENT,2740329593,BANK7022,EUR,2395.9,2348.94,,,CLOSED,2007-02-20,2013-11-25,True,True,Citibank,BR820
ACC0002205,CUST001557,CREDIT,2786386664,BANK5885,USD,0.0,0.0,0.0,,FROZEN,2025-08-08,2025-08-28,False,False,Wells Fargo,BR634
ACC0002206,CUST002073,SAVINGS,7362315989,BANK8279,USD,0.0,0.0,,2.41,ACTIVE,2024-07-09,2024-09-09,False,False,Citibank,BR322
ACC0002207,CUST000101,CHECKING,4679821769,BANK8338,INR,0.0,0.0,,,ACTIVE,2023-01-12,2025-04-21,True,False,Axis Bank,BR413
ACC0002208,CUST006743,SAVINGS,8608150206,BANK4080,USD,45463.83,43417.49,,4.12,ACTIVE,2020-06-24,2023-07-28,False,False,Wells Fargo,BR752
ACC0002209,CUST004287,SAVINGS,1107783414,BANK8871,INR,3879.43,3797.55,,2.32,ACTIVE,2024-11-10,2026-04-15,True,True,Citibank,BR530
ACC0002210,CUST001353,CREDIT,2717903302,BANK4055,USD,0.0,0.0,0.0,,FROZEN,2010-04-01,2023-08-28,True,False,Bank of America,BR212
ACC0002211,CUST008184,CHECKING,8602478700,BANK7102,GBP,19227.63,16582.35,,,ACTIVE,2016-10-20,2019-11-03,True,False,Chase,BR482
ACC0002212,CUST002230,INVESTMENT,6365379240,BANK6459,USD,6230.83,6099.46,,,CLOSED,2025-07-13,2025-08-01,False,False,Citibank,BR761
ACC0002213,CUST006560,CREDIT,5014163857,BANK9260,GBP,0.0,0.0,0.0,,ACTIVE,2022-12-23,2024-05-20,False,True,Axis Bank,BR652
ACC0002214,CUST002519,SAVINGS,2385278007,BANK2667,USD,0.0,0.0,,2.35,ACTIVE,2015-12-04,2026-01-22,True,False,Citibank,BR438
ACC0002215,CUST008115,FIXED_DEPOSIT,2244168563,BANK6989,USD,37829.25,37646.03,,0.59,CLOSED,2024-04-26,2026-01-17,True,False,Citibank,BR272
ACC0002216,CUST009069,SAVINGS,7707750122,BANK5884,USD,21818.68,20367.6,,2.49,ACTIVE,2025-01-05,2026-01-09,True,False,Chase,BR132
ACC0002217,CUST007036,SAVINGS,7909740725,BANK1419,GBP,0.0,0.0,,2.69,ACTIVE,2014-05-08,2023-09-10,True,False,Bank of America,BR960
ACC0002218,CUST000587,CHECKING,8004059221,BANK2799,USD,7500.69,6411.66,,,ACTIVE,2024-06-21,2024-09-30,True,False,HDFC Bank,BR417
ACC0002219,CUST004147,FIXED_DEPOSIT,6083957952,BANK7461,GBP,7606.26,6622.31,,4.48,ACTIVE,2024-02-02,2024-03-23,True,False,ICICI Bank,BR668
ACC0002220,CUST003888,CHECKING,7264036108,BANK8674,USD,2265.39,2142.91,,,ACTIVE,2025-11-08,2026-01-10,True,False,Chase,BR571
ACC0002221,CUST009023,INVESTMENT,6306887934,BANK6599,INR,11697.74,11413.2,,,ACTIVE,2017-06-09,2019-05-18,False,False,HDFC Bank,BR483
ACC0002222,CUST005680,CREDIT,5534374930,BANK4953,INR,50842.23,49663.33,178167.26,,DORMANT,2014-11-13,2022-04-06,False,False,Citibank,BR560
ACC0002223,CUST001229,INVESTMENT,5052981314,BANK3303,USD,14772.87,14192.69,,,ACTIVE,2021-10-25,2022-11-24,True,True,Wells Fargo,BR816
ACC0002224,CUST006238,CHECKING,6197295241,BANK4832,USD,31482.36,26948.09,,,CLOSED,2025-07-03,2025-08-11,False,False,Wells Fargo,BR283
ACC0002225,CUST002266,CREDIT,4741255923,BANK3930,INR,2515.17,2435.97,7039.71,,DORMANT,2025-11-06,2025-12-03,False,False,Citibank,BR839
ACC0002226,CUST003251,INVESTMENT,4247449053,BANK3550,INR,0.0,0.0,,,DORMANT,2019-02-05,2019-03-23,True,False,ICICI Bank,BR520
ACC0002227,CUST006602,INVESTMENT,8437616517,BANK3786,GBP,0.0,0.0,,,DORMANT,2018-08-03,2024-03-01,False,False,Bank of America,BR812
ACC0002228,CUST000440,INVESTMENT,4321921001,BANK4189,USD,16384.17,14591.06,,,ACTIVE,2018-12-29,2020-10-27,True,False,Chase,BR776
ACC0002229,CUST005572,CREDIT,7465432816,BANK5875,INR,0.0,0.0,0.0,,ACTIVE,2020-04-16,2024-04-12,False,False,ICICI Bank,BR231
ACC0002230,CUST007396,INVESTMENT,2957564142,BANK8584,INR,24642.66,21016.41,,,DORMANT,2019-12-20,2022-04-11,False,False,Axis Bank,BR714
ACC0002231,CUST007879,CREDIT,3118843286,BANK6138,USD,1886.09,1630.63,5746.28,,ACTIVE,2024-04-17,2025-02-21,True,True,ICICI Bank,BR193
ACC0002232,CUST006751,INVESTMENT,3721031882,BANK4762,USD,0.0,0.0,,,ACTIVE,2017-07-17,2025-01-06,False,False,Chase,BR782
ACC0002233,CUST001851,CHECKING,2019522193,BANK1825,USD,28110.39,26900.04,,,ACTIVE,2018-08-27,2019-09-16,False,False,Chase,BR343
ACC0002234,CUST004715,FIXED_DEPOSIT,6101194737,BANK5162,EUR,25901.58,22453.06,,3.18,ACTIVE,2016-12-18,2025-07-06,True,True,Chase,BR746
ACC0002235,CUST008090,INVESTMENT,2868725623,BANK5347,USD,21884.79,20660.4,,,ACTIVE,2025-02-19,2025-08-28,False,False,HDFC Bank,BR489
ACC0002236,CUST001655,FIXED_DEPOSIT,8584941306,BANK9005,USD,14671.7,13961.95,,4.09,ACTIVE,2024-02-15,2024-05-15,True,False,Citibank,BR941
ACC0002237,CUST006426,SAVINGS,1144150806,BANK9914,USD,10931.28,10207.22,,1.81,ACTIVE,2016-04-19,2020-07-17,False,False,HDFC Bank,BR574
ACC0002238,CUST001347,INVESTMENT,9570204154,BANK5010,INR,906.85,783.86,,,FROZEN,2025-08-04,2026-01-04,True,True,Citibank,BR910
ACC0002239,CUST000662,CREDIT,7791884390,BANK7252,USD,1611.52,1463.72,4539.14,,ACTIVE,2023-07-31,2026-03-30,True,True,ICICI Bank,BR154
ACC0002240,CUST009746,CHECKING,1785504179,BANK9515,USD,26311.51,24447.67,,,ACTIVE,2018-10-03,2022-02-10,True,True,HDFC Bank,BR273
ACC0002241,CUST001042,INVESTMENT,4444026493,BANK5541,EUR,7611.07,7328.12,,,CLOSED,2018-02-26,2020-04-28,False,False,HDFC Bank,BR472
ACC0002242,CUST008936,FIXED_DEPOSIT,2172000040,BANK2790,USD,6056.74,5801.91,,2.19,CLOSED,2025-04-30,2026-01-05,True,False,ICICI Bank,BR913
ACC0002243,CUST005667,FIXED_DEPOSIT,3565072153,BANK4208,USD,4828.22,4137.13,,2.86,CLOSED,2017-01-07,2022-04-13,False,False,Chase,BR192
ACC0002244,CUST008945,FIXED_DEPOSIT,5483431428,BANK3145,EUR,0.0,0.0,,1.89,ACTIVE,2024-08-07,2026-04-20,False,False,HDFC Bank,BR635
ACC0002245,CUST001404,CREDIT,5542011928,BANK7816,USD,36277.4,31690.56,97815.33,,ACTIVE,2024-04-28,2026-04-17,True,False,Citibank,BR130
ACC0002246,CUST008867,CHECKING,4654854775,BANK5368,USD,0.0,0.0,,,DORMANT,2016-09-10,2020-11-13,True,True,Wells Fargo,BR819
ACC0002247,CUST006429,SAVINGS,4630893779,BANK7993,USD,0.0,0.0,,1.9,DORMANT,2021-03-07,2025-05-12,True,False,Bank of America,BR580
ACC0002248,CUST004718,CREDIT,7454340988,BANK6230,USD,8850.05,7889.7,18382.5,,ACTIVE,2018-03-26,2019-08-20,False,False,Citibank,BR720
ACC0002249,CUST005076,INVESTMENT,4388044591,BANK2854,USD,13470.5,13199.73,,,CLOSED,2025-10-10,2026-01-12,False,False,Axis Bank,BR983
ACC0002250,CUST001565,SAVINGS,9545036460,BANK9159,INR,18261.66,15900.8,,2.8,ACTIVE,2025-03-18,2026-04-19,True,True,Axis Bank,BR243
ACC0002251,CUST006396,SAVINGS,5598194727,BANK6082,USD,0.0,0.0,,1.07,ACTIVE,2022-07-13,2024-03-20,True,True,Chase,BR764
ACC0002252,CUST000439,SAVINGS,1022141618,BANK2312,USD,5240.57,4539.22,,3.57,ACTIVE,2015-08-27,2022-04-28,True,False,Chase,BR925
ACC0002253,CUST004184,SAVINGS,9160389169,BANK3964,EUR,18827.18,17026.27,,1.46,ACTIVE,2023-03-29,2025-12-03,False,False,Axis Bank,BR481
ACC0002254,CUST004994,CHECKING,6984290997,BANK7873,INR,0.0,0.0,,,ACTIVE,2023-03-16,2025-02-03,True,False,Wells Fargo,BR639
ACC0002255,CUST009679,INVESTMENT,7754802860,BANK4338,USD,25625.54,24156.64,,,FROZEN,2019-04-11,2019-09-07,False,False,Bank of America,BR213
ACC0002256,CUST006708,CREDIT,6551465016,BANK4959,USD,31843.08,29811.25,75151.04,,ACTIVE,2024-12-23,2025-03-02,False,True,HDFC Bank,BR170
ACC0002257,CUST005405,SAVINGS,8510097435,BANK5370,USD,23382.9,20265.65,,1.39,ACTIVE,2020-09-08,2022-09-12,True,True,Citibank,BR604
ACC0002258,CUST002174,CREDIT,5844569123,BANK6628,USD,39505.92,36258.79,125542.63,,ACTIVE,2020-04-01,2022-01-03,False,False,Chase,BR258
ACC0002259,CUST002479,FIXED_DEPOSIT,8895338494,BANK2664,USD,17561.26,17268.18,,3.47,CLOSED,2014-06-20,2019-03-03,True,True,Citibank,BR972
ACC0002260,CUST007788,CREDIT,5106458761,BANK7355,USD,5661.73,5301.08,19060.62,,DORMANT,2022-11-30,2025-08-06,False,False,Chase,BR612
ACC0002261,CUST005415,FIXED_DEPOSIT,1862951355,BANK8456,USD,0.0,0.0,,4.14,ACTIVE,2017-12-27,2022-05-22,False,True,Wells Fargo,BR194
ACC0002262,CUST009223,CHECKING,3951272780,BANK8423,GBP,7955.51,7320.97,,,ACTIVE,2016-11-03,2023-10-15,False,True,Wells Fargo,BR514
ACC0002263,CUST000187,FIXED_DEPOSIT,9129276507,BANK3040,USD,38985.33,34328.68,,3.4,ACTIVE,2022-11-21,2025-07-26,False,False,Bank of America,BR946
ACC0002264,CUST008427,CHECKING,8372915003,BANK1615,GBP,8607.16,8406.45,,,ACTIVE,2023-10-11,2026-02-12,False,False,Bank of America,BR655
ACC0002265,CUST006503,INVESTMENT,9487119399,BANK3850,USD,18228.13,15607.43,,,DORMANT,2023-05-12,2024-12-16,True,True,Axis Bank,BR970
ACC0002266,CUST004574,CHECKING,1408466397,BANK2126,USD,0.0,0.0,,,CLOSED,2025-06-25,2026-04-21,False,False,Chase,BR720
ACC0002267,CUST004253,INVESTMENT,4710986197,BANK5172,USD,11321.7,10879.9,,,ACTIVE,2025-10-10,2026-02-25,False,True,HDFC Bank,BR633
ACC0002268,CUST001297,FIXED_DEPOSIT,4612319159,BANK3207,GBP,47355.65,45873.34,,3.67,FROZEN,2025-05-05,2026-03-17,True,False,Wells Fargo,BR326
ACC0002269,CUST001466,CHECKING,1912974744,BANK8859,USD,0.0,0.0,,,ACTIVE,2022-02-12,2023-03-19,False,False,Citibank,BR838
ACC0002270,CUST006854,CREDIT,4653992411,BANK1843,USD,6038.42,5221.11,12051.78,,DORMANT,2023-03-11,2023-03-28,False,False,Citibank,BR343
ACC0002271,CUST004478,INVESTMENT,6977685817,BANK2212,USD,0.0,0.0,,,ACTIVE,2024-12-16,2025-12-23,True,False,Wells Fargo,BR284
ACC0002272,CUST003837,FIXED_DEPOSIT,2379709978,BANK8613,INR,0.0,0.0,,2.83,CLOSED,2025-06-08,2026-03-05,False,True,Bank of America,BR357
ACC0002273,CUST000962,FIXED_DEPOSIT,2530194524,BANK5126,EUR,911.17,833.77,,3.21,ACTIVE,2025-09-25,2026-03-20,True,False,Chase,BR297
ACC0002274,CUST004865,INVESTMENT,9072245764,BANK6262,USD,40321.54,39032.38,,,ACTIVE,2024-05-04,2025-01-06,True,False,Citibank,BR371
ACC0002275,CUST007844,FIXED_DEPOSIT,6371808888,BANK6985,USD,5527.57,5057.38,,0.58,ACTIVE,2025-08-26,2025-11-06,True,False,Axis Bank,BR976
ACC0002276,CUST003508,CREDIT,2538832062,BANK5663,USD,10337.78,9658.48,22217.89,,ACTIVE,2018-01-03,2021-07-21,False,False,HDFC Bank,BR139
ACC0002277,CUST000417,CHECKING,2864125724,BANK3130,USD,26252.71,22395.61,,,ACTIVE,2024-11-19,2025-01-27,True,False,HDFC Bank,BR261
ACC0002278,CUST001525,CREDIT,5740473401,BANK2959,USD,39134.89,35069.85,87230.21,,ACTIVE,2025-06-06,2026-01-27,False,False,Citibank,BR482
ACC0002279,CUST003535,FIXED_DEPOSIT,1833031575,BANK6706,INR,29857.14,29376.32,,3.8,ACTIVE,2025-03-06,2025-09-29,False,True,Wells Fargo,BR676
ACC0002280,CUST002020,FIXED_DEPOSIT,8900675706,BANK6662,USD,20690.19,17779.49,,4.42,FROZEN,2023-03-04,2025-07-28,True,False,Bank of America,BR390
ACC0002281,CUST008417,CREDIT,5133265570,BANK9499,INR,8930.97,8737.67,25061.24,,ACTIVE,2025-11-01,2026-03-26,True,False,ICICI Bank,BR340
ACC0002282,CUST000863,SAVINGS,3543905830,BANK6934,USD,27761.67,25039.59,,3.51,DORMANT,2017-01-05,2020-04-09,True,False,Citibank,BR492
ACC0002283,CUST009740,SAVINGS,7052331703,BANK7611,GBP,0.0,0.0,,1.61,ACTIVE,2025-01-02,2025-11-19,False,True,Bank of America,BR229
ACC0002284,CUST002475,FIXED_DEPOSIT,4120485232,BANK5188,USD,18055.32,17556.36,,4.04,ACTIVE,2024-12-30,2025-05-22,True,False,Bank of America,BR310
ACC0002285,CUST008593,SAVINGS,1759753241,BANK2294,USD,25070.08,24574.32,,2.1,ACTIVE,2024-05-31,2024-06-11,False,False,Citibank,BR196
